Label,Banglish
joy,"mashaallah,,, osadharon telaoyat shune mon vore gelo,,, Allah hafej vaider aro egiye jaoyar toufik dan koruk,,, kibriya bhai  apnakeo osongokhjo dhonjbad janay,, eto shundor onushthan korar jonjo,,, Allah apnader nek hayat dan koruk,, amin"
joy,Allah rohomte amio amar cheleke ei pothe diyechi Allah jeno take kobul korun shobai doya korben amar cheler jonj
joy,aslei allahor rastay jara thaken tader ceharay 1 ta onno rokom nur thake.vaiyar hasita mashaallah onek shundor ❤️❤️
joy,dhonjbad pran priy mohammod kibriya bhai  ke emon ekjon al kuraner pakhike amader majhe uposthapon korar jonj
joy,amader kolijar tukra nobi hojorot muhammod (sa:) ke. keke valobasen jubok vaiderke ektu dekhte cai . ♥️♥️♥️♥️♥️
joy,mashaallah.... tumar jonjo onek onek onek valbasa❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️amar khub icche kore tumar sathe dekha korar. Allah caile hobe ekdin. in shah Allah
joy,golpta shunlam ar khushite amar cokh diye pani choley asche. bangladesher somman boye niye aschen. jajakallah khayer
joy,asochlamulaikum hujur amar anondte cokhe pani asche amroekta chele ache amar niyot amar chele asar age Allah joti ekta chele dey ami take hafej banabo alhamdulillah asche doya korben amar chele jen bishbo hafej hoy.
joy,"assalamu alaikum, kibriya bhai  apnar madhjme hafej najmus sakib o hafej jakariya saheber kache onurodh, tini jen 114ti sura tilaoyat kore didio akare onlaine chere den."
joy,puro vidiota monojog sohkare dekhlam shunlam. kokhono nijer mon maindo onjdike jayni. dhonjbad kivabe erokom ekti shundor onushthan uphar deoyar jonjo.
joy,"assalamu alaikum , najmul sakib allahpak apnake onek boro alem hoyar toufik dan koruk. amin. shobai amar cheler jonjo doya korben . allahor hukume amar chele hefoj shesh koreche . amar chele jeno najmul sakib er moto gourob orjon korte pare. amin."
joy,onek onek dhonjbad kibriya bhai  ke. emon ekjon rotno ke sobar samne uposthit korar jonj
joy,mashaallah najmus sakib vai. ar dhonjbad kibriya vaike et et valo valo program korar jonjo. Allah amader sokolke shuddho shundor sure koran tilaoyat korar toufik dan koruk .
joy,"ami najmus sakiber entivite jokhon prothom hoy oi onushthan ekodom sorasri dekhchi oi somoy khub val lagot take ami mesej korchilam vot deyar jonjo, monmugdhokor telaoyat tar amar sobosomoy tar telaoyat khub valo khub"
joy,"mashaallah bhai  er jonjo shuv kamna rilo o mon theke doya rilo jen bishbo nondit ekjon alem hote pare amin,"
joy,alhamdu lillah allahu akbar sobar kache doya cai . Allah taala jen amar cheleta kuraner hafej hoy inshallah
joy,oamar chele o meyer jonjo shobai doya korben. ami oderke koraner hafej banate cai inshaallah.
joy,"kuran hafejer kotha shunle monta onek valo lage, asha kori aponar cjanele theke aro koraner pakhir jibni shunte parbo inshallah"
joy,vaiya khub valo laglo shune. bhai  amar o khub icche ache amar ekta chele ache take koraner hafej banabo. duya koriyen
joy,"kibriya bhai  apnake osongokhjo dhonjbad ,apnake bole rakhi je, amio ejon madrasar chatro apnake shei 2009 theke shuni asle bhai  apni ja korchen otulniy, apni ek somoy amadre ke kadaben jokhon apni na thakben. apni onek valo thaken ."
joy,Allah apnake nek hayat dan koruk Allah apnar dbara amaderke kuraner hafej er jibner golpo shonar toufik hoyeche
joy,"shuru theke shesh porjonto ektana dekhlam, onek doya ril arje kibriya vaiyer jonjo ebong najmus sakib vaiyer jonjo Allah pak amader sobaike islamer khedomter jonjo kobul kore nik ."
joy,osongokh dhonjbad priy bhai  eto shundor program korar jonjo. ebong najmul chakib vaiti jonjo doya rilo.allah jen sustho o shundor rakhe
joy,Bangladesh kon kichute prothom na hote parleo koran tilaoyate prothom hoyeche.onader onek beshi somman deya ucit.
joy,"eta sune khub val laglo je shara bishber shera konotjo bangladesher hujurder amin amin ❤️ sob ce beshi mosjid o bangladeshe ! amra koto vagjban ‘ tomar jonjo onek onek dooya o ador ,"
joy,bangladeshe ekjon manush shantite nobel paoyar jogjo tini hocchen priy kibriya vai. sorkarer ucit ei bepare podokkhep  neoya.
joy,"ei Bangladesh tinoshot shatauliyar tai et shundor koran teloyat hoy, he Allah apni sobaike rohomot dan koren amin."
joy,dhonjbad bhai  apnake kurane hafejder niye alocna onek onek valo lagche emonki najmus sakib ekjon priy manush tar telaoyat khub shunte valo lage dhonjbad sobaike
joy,"mashallah mashallah onek onek dhonjbad bhai  koraner hafej ke studiote anar jonjo, jekhane shara deshe alemder osomman kora hocche sekhane apni tader ke promoshon korche doya kori bhai  Allah jen apnar porkalin jibon sukher koren , jannat hok apnar thikana . ebar ekta abdar vaya khub uccu maner ekjon alem ke niye ashun apnar studio te, opekkhay thaklam,"
joy,"arje kibriya vaike osongokhjo osongokhjo dhonjbad, hafej najmus sakib ke onushthane daoyat deoyar jonjo,,,,apnar onushthaner prothom ebong shera vidio ,etar jonjo jannater ucila hobe inshaallah, kibriya vaike osongokhjo osongokhjo dhonjbad"
joy,khub valo laglo. vidio dekhe. amar 2 bhai  o kuraner hafej. ebar amar nijer ekta iccha holo kibriya vaiyer jibner golpo shunbo.
joy,eto valo laglo erokom ekjon hafej ke niye vidio ta uphar deyar jonjo.opran ta jeno joriye gelo ei vaitir koran tiloyat shune.onek asa chil ekta chele sontan hole hafeji porabo allahor kache oyada korechilam.kintu jekon karne songsar ta vengge gel.ocole elam pet ar sontanke manusher moto  manush korate soudi arob.et dur theke o madrasay koyek bar dei kintu shite shbas koshto hoy.tai ekhon bangla laine dilam.kintu ajo amar monta kade hafeji porabar jonjo.cheler boys ekhon 13 hoye geche.deshe gele ami ki parbo allah‌r kache oyada rakhte.
joy,amar priy ebong pochonder ekjon hafej najmul sakib vaiya .......ami onek somoy onar telaoyat shunte shunte ghumiye jai......&#39;৷৷৷৷৷kibriya vaiyake onek dhonjbad onar golpo niye asar jonjo......
joy,assalamu alaikum khub shundor comotkar valo laglo kolijata thanda hoye geche ar mone hol je sur na jene kuran najil hoitache dhonjbad kibriya ebong najmul ke allar hafej valo thakben shobai
joy,"mashallah, ajker ei osadharon drissho je dekhbo,ah Allah kichu montobbo korte parchi na, shudhu matro Allah tumar shukriya kora chara ar kichu.............."
joy,amar kache khub valo lagche apnar jonjo doya ril apni amar jonjo doya korben bhai 
joy,alhamdulillah mashaallah jajkallah khayrun dhonjbad kibriya et pore aro ekti valo korar jonjo dhonjbad. Allah amader shobai ke hedayet dan korun amin
joy,"mashaallah osadharon koran telaoyat , hafej saheb er vidior kotha gulo na tene puro monjog sohkare shunlam , kotha gulo mugdho korar moto kotha bollen , doya rilo tar babar sbopno gulo jen purno korte paren , shei sathe dhonjbad janai amader supar mjan kibriya vaike hafej najmus sakib hasan ke studiote anar jonjo ."
joy,acchalamuyalaikum kibriya bhai  apnake oshesh dhonjbad. amader deshe islamer kotha shunle oneker shorir jble uthe. jodi uni borfer pahare uthten tahole koto tivi te dekhaito. apni dekhanor jonjo dhonjbad valo thakun sustho thakun doya rilo Allah vorsa. Allah hafej.
joy,alhamdulillah alhamdulillah alhamdulillah onek khushi holam vaiya. emon aro vidio apnar kache asha korchi dhonjbad . mashaallah najmul sakib bhai  apnakeo dhonjbad.
joy,mashaallah alhamdulillah onek valo hoyeche asa kori Allah tayala apnar babar asa puron korbe insaallah
joy,jajakallah ar je kibriya vaike bangladeshe sorboprothom pobitro koraner hifajat karider niye onushthan korar jonj
joy,du&#39;jon nurer ceharar manush dekhe val lagol.kibriya bhai  evabe ar ekti nurer cehara dekhte cai.
joy,"assalamu alaikum,vai Allah apnar sokol valo kaj gulo ke kobul korun.ebong edhorner manush ke beshi beshi uposthapon korben.allah amader shobai ke kobul korun ebong hedayet dan korun."
joy,"mashaallah sjalut janai kibriya vaike, jini islami episod golpo gulo niye anchen apnar programe jajakallahu khairan priy bhai  kibriya ke."
joy,amar praner priy ekjon manush ar je kibriya. ar najmus sakib tara to amader kolija.
joy,"dhonjbad diye chot korbo na kibriya vaiya apnake, erokom ekta episod korar jonjo onek onek valobasa rilo apnar prti"
joy,amar cheleder jonjo doya korben apnara shobai amar duti cheleke madrasay diyechi tara jen diner dayi hote pare islamer khadem hote pare koraner pakhi hote pare Allah jen taderke kobul koren din o duniya o akherater jonjo amin
joy,"alhamdulillah shukriya aday korchi. mohan allahtala emon ekti manushke, amader majhei kibriya sir tule dhorechen onek onek dhonjbad."
joy,amar onek sadhnar por mohan Allah tayalar rohomte sheshmesh ekti pue dan korechen. ami cai amar chele jen kuraane hafej maolana hoy❤️❤️❤️
joy,kibriya bhai  ami apnar blog dekhi. amar khub pochonder manush apni. apnake salam bhai  🧡🧡🧡
joy,"kibriya vaike prandhala ovinondon janai. jekhane bangladesher rashtriy asne odhin jara achen, tara theke shuru kore amar desher kon ekta media koraner surer pakhider tule dhore na, sekhane bhai  ekti ononjo udjog grohon korlen."
joy,"kibriya bhai  ki likhbo vasha hariye felechi, najmuch chakib er moto bishbo shera hafej apnar onushthane uposthit dekhe monta vore gel, Allah apnake uttom prtidan dik ."
joy,mashaallah.kibriya bhai  hafejder niye je onushthan shuru korchen.apnake osongokhjo dhonjbad.hafej najmus sakib osongokhjo shuveccha o ovinondon rilo.ar hafej jakariya amader manikogonjer kriti sontan.
joy,alhamdulillah alhamdulillah kibriya vaike hajar salam janai apnake ei koraner pakhiderke uthiye anar jonjo apnar ei onushthane nastik midiyagulo kothay ki khela orjon koreche ki oigulo niye matamati kore shara bishbe oyarldo er vitor bishbojoyi kore koraner hafej ra bangladesher setar bepare kon media ekta kotha bole na taderke somman dey na alhamdulillah apnake vaiya hajar hajar salam janai ei et shundor ekta onushthan korar jonj
joy,"kibriya vaike ki bole dhonjbad dei amar vasha hariye feli, tobe ettuku boli apnar jonjo sob somoy doya kori"
joy,mashaallah mashaallah mon pran vore gel. Allah shara epinod jodi emon modhur tilaoyat shunte partam.
joy,asalamualaikum kibriya vaiya. amar o jokhon ghum na asle koran tilaoyat shune ghumiye jai. onek shanti lage.
joy,erokom kontento aro beshi beshi cai . alhamdulillah shune valo lagche.amar ken jen mone hocchilo je uni ar-rohman tilaoyat korben
joy,"amar pkho theke onek onek shuveccha o shuvkamna Allah tumi vaike tomar dbiner bor khadem hisebe kobul kore nao, amin summa amin"
joy,bhai  najmus sakiber tilaoyat khubi kache theke shunechi tokhon aৱo chot chilen amader londne esechile dooya rohil vaitir jonj
joy,dhonjbad kibrija bhai  amar mon moto onushthan korechen jhajak Allah najmul chakib ebong apnake dhonjbad janai
joy,"masa alloh, hafejder sujog kore deyar jonjo kibriya vaiyer jonjo mon theke onek onek doya o valbasa rilo. alloh jeno kibriya vaike hefajote rakhen amin."
joy,kibriya bhai  assalamu alaikum. apnake osongokhjo dhonjbad. et shundor ekti golpo amader majhe uposthapna korar jonjo. vaiya hajar bochor bece thaken. eirokom mohot kaj apnar madhjmei somvob. allahpak sobosomoy apnar sohay hok.
joy,mucki hasi deoya sunnat. mashaallah hafej vaiyer hasita onek shundor ❤ Allah amader protjekke sohi-shuddho bhabe kuran tilaoyat korar taofik dan korun. amin
joy,doya ebong shuv kamna rilo bhai  Allah jen apnake dirgho nek hayat dan koren ebong valo rakhen.
joy,"kibriya vaiya Allah pak apnake nek hayat dan korun vaiya...apnar oi kothati onek beshi valo laglo, apni bolechen koraner hafejder jonjo apnar dorja sobosomoy khola thakbe,, apnar ei khedomotke dbiner jonjo kobul korun......"
joy,"mashaallah alhamdulillah, kibriya bhai  apnake osongokhjo dhonjbad, hafej alemder golpo sobair hatey hatey tule deoyar jonjo,......❤️💝"
joy,"masha allah, al&#39;hamdulillah, dhonjbad kibriya vaike ebong ghuri larningke emon ekti program uphar deyar jonj"
joy,onek din por amerika theke ei vidiote montobbo korte bose gelam . prothmei dhonjbad kibriya vaike ebong onek onek doya rilo najmul sakib vaiyer jonjo . asa kori erokom aro onek vidio pabo .
joy,kibriya bhai  onek val ekta onushthon korechen kearaner hafejder niye onek val laglea deaya kori.
joy,aj porjonot kon episod dekhte bad deyni tobe kon komento kori nai aj na kore thakte parlam na dhonjbad kibriya bhai 
joy,mashallah. hafej howa onek sadhnar bjapar.amar o ek chele hafej. bortmane madrasay digri ebongokleje onarso korteche.allah taderke islamer pothe poricalit korun sob somoy..okibriya vaike onek dhonjbad erokom ekti bishoy sobar sathe share korar jonjo..
joy,bhai  apin ei rokom obosthay thakar kareno islamik bishoy gulo prcar koren . onek dhonjbad .
joy,kibriya bhai  apni 99% iman Allah apnake dan korechen idaning bujhlam tobe afsos sorkar eder cinena
joy,"kibriya bhai  osongokhjo dhonjbad islamik episod korar jonjo, eisob islamik episod theke kichu shikha jay khubi valo laglo,👌👌👌👌"
joy,kibriya bhai  soh apnar soinjo samonto ebong sponosor data vaike hridyer govir theke oshesh dhonjbad janacchi.
joy,"kibriya vaiye tim ke janai dhonjbad, karon amader desher era holosunar chele ba oder ke niye gourob kora jay,kibriya bhai  Islam o kuraner hafij guulo tule dhorechen bole abar dhonjbad"
joy,"dhonjbad janai kibriya bhai  ke shukriya janai mohan rabbul alaminer,,, valo ekti onushthan prcarer jonjo,,"
joy,"kibriya vaike onek onek dhonjbad,,,amar moner kotha najmul sakib jodi biye koren ami amar gorib vagni ke biye dite cai,, Allah jodi amar ei sopno puron korten."
joy,"najmus sakib doya kori Allah pak apnar ma babar doyar borokte apnake bor alem baniye den amin,,"
joy,mashaallah.khub valo laglo ei onusthan dekhe.amar ekmatro sontantake jeno hafej-alem banate pari apnara shobai doya korben.
joy,"pura 40 minute monojog diye shunlam, tar koran telaoyato jemon mon kere ney,temon tar kothayo amader mon kere ney,ke ke ekomot,,,"
joy,mashaallah ki shundor telaoyat buj juranor moto.allah sobaike sohi shuddho telaoyat korar toufik din 🤲amin🤲
joy,"ami motamuti onek arob deshe gechi, eita sotjii je bangladesher koran telaoyat onek sundor, alhamdulillah... ❤️"
joy,sakib bhai  amarekta chele ache dui bochrer doya korbe take jeno apnar moto banate pari
joy,"mashallah, hafej najmul sakib er kotha shune khub gorbo bodh hocche. bangladesher hafej er koran tilaoyat er man bishber moddhe shera , ei khobor ta aj janlam ."
joy,alhamdulillah! najmus sakib er telaoyat amar onek onek val lage.dhonjbad kibriya bhai  ke ebong najmus sakib ke
joy,alhamdulillah mashallah Allah akbar. dilo theke doya kori bhai  Allah apnake onek boro koruk. shunchi dubai theke
joy,bangladeshe sob negetiv khobor vairal hoy pojetiv khobor vairal hoy na. najmus sakib vaike ovinondon. 🌷🌹
joy,bhai  apnar vidio valo lage ami dekhi. apnar kaj gulo kotha gulo khub mohot mone hoy. apnar kache amar ekta onurodh vabike porda koriyen.
joy,"sbai doya,korben, amar cheleo komi madrasay ache,o jeno boro hoye erokom ekjon hoy,amar cheler madrasay najmuch sakib bhai  asar kotha ache,"
joy,baija najmul chakiber podagula et bal lage amar ekti che leo hafij aponra shobai dooja korben
joy,amar duita meye ache Allah tayala amake jodi ekta chele sontan dan koren inshallah ami take hafej banabo Allah jen amar moner asha purno kore amin apnar amar jonjo shobai doya korben
joy,"allahor kache doya kori, kibriya vaiyer jonjo,allah take uttom prtidan, dan korun,,sakib vaike Allah aro uprer dike uthan"
joy,"assalamu alaikum, kibriya vai. koraner hafej ke niye apni onushthan korchen sotjii ami amra onek anondit Bangladesh bishber moddhe koraner hafejer moddhe shera alhamdulillah. aro cai koraner hafejder niye apni aro program koren. apnader jonjo doya o valbasa rilo obiram."
joy,kibriya bhai  Allah apnar nek hayat dan koruk (amin). islamik motadorsher bjaktir jibni ba alocna tule dhorar jonjo. asha kori ei dhoroner aro onek vidio pabo. tahole shobai jante parbe islami shikkha orjon koreo uccotor digri o somman orjon kora jay. jaha ihkal ebong porkal uvoy sthanei kaje asbe.
joy,amar dekha ar je kibriya vaiyer shera vidio ar najmus sakib to amar sopner hafej amar moner asha Allah judi amake ekta chele sontan dey tahole nam rakhbo najmus sakib take ami kuran er hafej banabo inshallah Allah judi sohay thake amar jonjo doya korben amin
joy,najmul hasan sakib apnake mohan Allah tayala aro desh bijoy korar toufik den. ar kibriya vaijanke onek onek dhonjbad.
joy,"amar kache khub valo lage koraner hafej vaider ke. amar koran shorif telaoyat shunte onek valo lage, ei vaiyer jonjo doya ril."
joy,onek dhonjbad kibriya bhai  ke 🌹💝🌹💝👈 bishber shreshtho hafej der ke amontron jananor jonjo 💝💝💝🌹👈
joy,"onek onek doya o shuvkamna ril priy kibriya vaiyer jonjo,, bangladesher oitijjo ekti nkhootro ke jatir samne tule dorar jonjo,,, 💖💖💖💐💐💐💐👈"
joy,"kibriya vai, abaro apnar prti govir shroddha ৷ je bishoyta amader jonjo amader desher jonjo sob ceye gorber, othoc sorkar to na… i, ebong sob media eriye jay ৷ ar shei bishoyti apni jemon gurutbo o morjda dilen ! mon theke valobasa o shroddha choley elo ৷ Allah apnakeo jeno ucco morjday asin koren ৷"
